Tweet ID,Tweet Date,Media Name,Media Origin,Teaser Text,Tag Value
1266039792287940608,28-05-2020,infobae,Argentina,infobaecolombia coronavirus sin fronteras pacientes que llegan méxico saturan hospitales california,No
1299440734341345280,28-08-2020,infobae,Argentina,coronavirus impacta más los hombres los científicos empiezan comprender por qué por apoorva mandavilli,Clickbait
1269504497916637185,07-06-2020,infobae,Argentina,revancha del real brasil revalúa ayuda distender mercado cambios local,No
1299153397313163265,28-08-2020,infobae,Argentina,quién margarita cabello primera mujer convertirse procuradora general colombia,No
1262517705682251776,18-05-2020,infobae,Argentina,sur florida comenzó una reapertura gradual pero mantiene clausuradas las playas,No
1260280093605113856,12-05-2020,infobae,Argentina,qué dragón azul extraña criatura venenosa que apareció una playa texas,Clickbait
1269332238279172096,06-06-2020,infobae,Argentina,estremecedor gesto partido bundesliga pedido justicia por muerte george floyd estados unidos,Clickbait
1301117773175808000,02-09-2020,infobae,Argentina,ansiedad insomnio menos ingresos impacto pandemia sobre los profesionales salud,No
1263715347766538240,22-05-2020,infobae,Argentina,argentina ingresó default invisible para mercado,No
1241211690382811136,21-03-2020,infobae,Argentina,cine autor para ver casa ocho películas que podés perder,Clickbait
1297367455594094593,23-08-2020,infobae,Argentina,méxico produce aguacate todo mundo subsecretaría comercio exterior,No
1047587607679356928,03-10-2018,infobae,Argentina,infobaetecno desarrollaron españa una cápsula del futuro tren hyperloop,No
1009469105487794176,20-06-2018,infobae,Argentina,advierten una falla seguridad google home chromecast qué trata cómo solucionarlo,Clickbait
1289313819689279488,31-07-2020,Clarín,Argentina,detienen hacker años por ciberataque masivo twitter,No
1288914891634388992,30-07-2020,Clarín,Argentina,colágeno hidrolizado conviene tomar suplemento,Clickbait
1301227318610931714,02-09-2020,Clarín,Argentina,josé lópez unificaron dos penas contra deberá afrontar años medio cárcel,No
1287721686482247684,27-07-2020,Clarín,Argentina,coronavirus cárceles federales muertes 141 casos positivos,No
1286424716065087489,23-07-2020,Clarín,Argentina,modisto abogado asesino convicto los embajadores mafia calabresa argentina,Clickbait
1300435952414982145,31-08-2020,Clarín,Argentina,verdadero costo declaración independencia lionel messi,Clickbait
1262698986466574337,19-05-2020,Clarín,Argentina,nuevo estudio advierte que los celulares podrían ser caballo troya del coronavirus,No
1278364039509352455,01-07-2020,Clarín,Argentina,rocío oliva metió pelea entre diego maradona sus hijas estoy acuerdo con ellas,No
1292186253878857728,08-08-2020,Clarín,Argentina,ciudad avanza para habilitar espacios comunes edificios definen protocolo que habrá parrillas pero sum,No
1291683755757834243,07-08-2020,Clarín,Argentina,coronavirus enfermero del fernández que dieron por muerto recuperó volvió trabajar,Clickbait
1254543284833341440,26-04-2020,Clarín,Argentina,fueron buscarlo casa forcejeo mataron hijo años,No
1283801134042406912,16-07-2020,Clarín,Argentina,franquicias por crisis cerró los locales,No
1295668216740577282,18-08-2020,La Nación,Argentina,doble rol juego sergio massa tercer partener alianza gobernante,Clickbait
1303143524083343360,08-09-2020,La Nación,Argentina,coronavirus argentina superó barrera las 000 muertes argentina superó las 000 muertes por coronavirus,No
1247518093930156036,07-04-2020,Clarín,Argentina,detuvieron hermana esteban alvarado uno los principales líderes narco rosario,No
1246469185888063488,04-04-2020,Clarín,Argentina,coronavirus argentina con foco puesto los cajeros claves consejos para evitar robo datos las tarjetas,Clickbait
1300171691084054528,30-08-2020,Clarín,Argentina,incendios ataques mapuches chile una huelga camioneros exige protección sur del país,No
1274065678572511232,19-06-2020,La Nación,Argentina,pixelar caras borrar metadatos fotos tecnología usada las protestas,No
1227745494081908736,13-02-2020,Clarín,Argentina,asalto shopping soleil cuál vínculo con crimen del turista inglés puerto madero,Clickbait
1238782629056598016,14-03-2020,Clarín,Argentina,sapiens cautivos nuestro adn,No
1270768832404062208,10-06-2020,La Nación,Argentina,android google lanza versión beta estas son todas sus nuevas funciones,Clickbait
1159221303267778561,07-08-2019,Clarín,Argentina,galaxy note lanzan celular extra large con recarga ultraveloz,No
1239881052094513153,17-03-2020,Clarín,Argentina,advierten que los niños adolescentes consumirán hasta más pantallas,No
1148661324949401600,09-07-2019,Clarín,Argentina,netflix hará una serie basada videojuego cuphead cuphead videojuego éxito microsoft tendrá versión adaptada para netflix,No
1283177804843098112,14-07-2020,Clarín,Argentina,coronavirus argentina reportan muertos 645 casos las últimas horas,No
1283104177204400128,14-07-2020,Clarín,Argentina,día del amigo alerta puede festejar cuarentena advierten desde provincia buenos aires,No
1209609001790590983,24-12-2019,Clarín,Argentina,desesperada búsqueda del ginecólogo cordobés familia ofrece 100 mil recompensa,No
1266379526801461251,29-05-2020,La Nación,Argentina,capítulos youtube así nueva función para organizar reproducción videos,Clickbait
1301921321958469633,04-09-2020,Clarín,Argentina,rechazan dictar una medida cautelar contra revisión del traslado del juez german castelli,No
1254942407877066752,28-04-2020,Clarín,Argentina,mirko dijo primera mala palabra marley compartió conmovedor video nacimiento,Clickbait
1278419250248667140,01-07-2020,Clarín,Argentina,coronavirus argentina una relevamiento muestra que economía preocupa más que salud familia,No
1283463276920213506,15-07-2020,Clarín,Argentina,atleta argentino que tiene lugar los juegos tokio dio positivo coronavirus,Clickbait
1185625689946505217,19-10-2019,Clarín,Argentina,cae uno los sicarios más buscados rosario,Clickbait
1287933481834745857,28-07-2020,La Nación,Argentina,ife alfredo cornejo denunció irregularidades pago apuntó contra fernanda raverta fondos cornejo apuntó contra raverta por las irregularidades pago del ife,No
1288819594594070533,30-07-2020,La Nación,Argentina,éxodo confirmado bautista ezcurra exback jaguares jugará atlanta rugby estados unidos sigue éxodo bautista ezcurra back jaguares jugará atlanta rugby estados unidos,No
1180876336103071745,06-10-2019,Clarín,Argentina,entregó una pizza asesinaron tiro cabeza asesinan tiro cabeza repartidor pizzas plata,No
1091766339885125633,02-02-2019,Clarín,Argentina,descubren error app whatsapp que permite recuperar mensajes eliminados,Clickbait
1254865661571903493,27-04-2020,La Nación,Argentina,los velatorios digitales una solución para dar último adiós tiempos pandemia,No
1300958740108242945,02-09-2020,Clarín,Argentina,deuda cinco claves para entender negociación que llevó cabo martín guzmán,Clickbait
1247899492549984256,08-04-2020,Clarín,Argentina,leticia brédice publicó fuertes mensajes contra novio acusó ladrón mala gente,No
1259492271776555008,10-05-2020,Clarín,Argentina,martín guzmán mira por teoría deuda por rol como ministro,No
1273723810072625152,18-06-2020,Clarín,Argentina,problemas fase intendente impidieron entrar municipio vecino para llevar leche hijo recién nacido,No
1247575119167459331,07-04-2020,Clarín,Argentina,coronavirus con demi moore bruce willis pasan juntos cuarentena,No
1287463895955902464,26-07-2020,La Nación,Argentina,última fecha premier league bielsa tribuna error fatal del arquero leicester consuelo goleador guante oro,Clickbait
1273414927491964929,18-06-2020,Clarín,Argentina,cómo celebrar cumpleaños cuarentena opciones para mantener distancia social,Clickbait
1087789528926978048,22-01-2019,Clarín,Argentina,las playlists spotify para cada signo del zodíaco qué música escuchar según astrología música astrológicamene personalizada spotify ideó playlists para cada signo del zodíaco,Clickbait
1285144018368827392,20-07-2020,La Nación,Argentina,coronavirus argentina los gastos extras por pandemia rondaron los 450 000 millones,No
1300650729590476800,01-09-2020,Clarín,Argentina,cantando 2020 dan breitman rompió con tema charly garcía,No
1245469749670273024,01-04-2020,Clarín,Argentina,disney prohibido para adultos,Clickbait
1245189338876522497,01-04-2020,Clarín,Argentina,día que paul mccartney dijo basta despidió the beatles para siempre,Clickbait
1159222852735950853,07-08-2019,Clarín,Argentina,policía acusada asesinar matrimonio dijo que participó del hecho pero reconoció que mintió sobre arma,No
1300458899204706306,31-08-2020,Clarín,Argentina,qué significa soñar con serpientes,Clickbait
1150405098159378437,14-07-2019,Clarín,Argentina,taxistas mantienen sitiada ciudad neuquén luego que balearan chofer intento robo,No
1299415780090576896,28-08-2020,La Nación,Argentina,sebastián estevanez sufrió quemaduras las manos rostro por explosión bidón alcohol gel accidente doméstico estevanez sufrió quemaduras las manos rostro,No
1274124820318486528,19-06-2020,Clarín,Argentina,golfista dio positivo coronavirus pleno torneo del pga tour,No
1299727229660913664,29-08-2020,Clarín,Argentina,por qué designaron dos nuevos fiscales caso facundo astudillo castro,Clickbait
1238577943099695108,13-03-2020,Clarín,Argentina,coronavirus emotiva campaña andrea bocelli eros ramazzotti laura pausini otros cantantes italianos,Clickbait
1242100029168455681,23-03-2020,Clarín,Argentina,coronavirus argentina riesgo país sube más del caen los bonos,No
1230521128738676736,20-02-2020,La Nación,Argentina,fifa boca river vuelven con con parche gratuito por copa libertadores,No
1226869690561187841,10-02-2020,La Nación,Argentina,app store chino xiaomi oppo vivo huawei unen para competir con play store google https ahsiw4hm77,No
1130542217557209088,20-05-2019,Clarín,Argentina,estas señales indican que los chicos tienen problemas visuales,Clickbait
1214928516829077504,08-01-2020,La Nación,Argentina,ces 2020 charmin rollbot trae papel higiénico baño cuando acaba https 7fnkmhq11q,No
1277689634487754752,29-06-2020,La Nación,Argentina,barcelona juventus oficializaron trueque entre arthur pjanic para maquillar cuentas antes del junio,No
1274331451815858177,20-06-2020,La Nación,Argentina,vicentin omar perotti explicó plan dijo que alberto fernández tiene una vocación expropiadora,No
1109114523774910465,22-03-2019,Clarín,Argentina,más chicos terminan colegio con sobrepeso buscan con una guía generar una escuela saludable,No
1197543201378381824,21-11-2019,La Nación,Argentina,sin charla así uber comfort nuevo servicio diferencial con autos nuevos conductores silenciosos https da7sjmpxjp,Clickbait
1270387607562829824,09-06-2020,La Nación,Argentina,las tres centrales obreras respaldaron intervención oficial vicentin vicentin respaldo las tres centrales sindicales intervención oficial,No
1021023854339055616,22-07-2018,Clarín,Argentina,falso meme sobre muerte bean está propagando una estafa,Clickbait
1270437780490006530,09-06-2020,La Nación,Argentina,fernando morientes por qué boca ganó aquella intercontinental real madrid mirada del gen argentino recuerdo fernando morientes por qué boca ganó intercontinental real madrid camiseta xeneize que todavía conserva mirada del gen argentino,Clickbait
1041669622724882432,17-09-2018,Clarín,Argentina,consejos para perder grasa sin sacrificar masa muscular,Clickbait
994282555716157440,09-05-2018,Clarín,Argentina,neibors red social pensada para vecinos con desarrollo argentino lanzan una red social pensada para vecinos con desarrollo argentino,No
1278082769780760576,30-06-2020,Clarín,Argentina,afirman que estados unidos compró todas las dosis disponibles para tres meses una droga contra coronavirus,No
916300532137943040,06-10-2017,Clarín,Argentina,entrená aire libre,No
1267202577147424768,31-05-2020,Clarín,Argentina,coronavirus estados unidos envió dos millones dosis hidroxicloroquina brasil,No
1205709006347493376,14-12-2019,Clarín,Argentina,basterra armó equipo definiendo perfil gestión,No
1198591232517083138,24-11-2019,Clarín,Argentina,programas que apuntan achicar huella carbono,No
1196392495522828288,18-11-2019,Clarín,Argentina,aseguran que genética está cambiando manejo agronómico del maíz,No
1263487995442692096,21-05-2020,Clarín,Argentina,china inaugura asamblea política más importante del año dominada por los efectos del coronavirus,No
1262438938729345024,18-05-2020,Clarín,Argentina,por casos coronavirus cierran menos escuelas francia,No
1301284740809527300,02-09-2020,El Comercio,Ecuador,coe nacional aprobó regreso las competiciones tenis pero será sin presencia público,No
1307419454322757632,19-09-2020,BBC,Inglaterra,caso frida sofía escuela derrumbada por terremoto méxico revive historia monchito niño del sismo 1985 que tampoco existió dos nombres frida sofía monchito mantuvieron méxico vilo durante los terremotos 1985 2017 como posibles sobrevivientes entre los escombros hasta que descubrió que ninguno los dos niños existía,No
1299438977624272903,28-08-2020,BBC,Inglaterra,messi abandona barcelona qué puede ganar equipo con salida del astro responden analistas bbc qué puede ganar barcelona con salida lionel messi responden analistas bbc,Clickbait
1307248580013547521,19-09-2020,El Mundo,España,videojuegos infinito tus mandos opinión gabimartnez,No
1297645864413003777,23-08-2020,El Comercio,Ecuador,mushuc runa ganó olmedo con gol tiro libre arquero iván brun,No
1304520609179860993,11-09-2020,El Mundo,España,las llamas oeste eeuu dejan muertos nunca hemos visto tantos incendios sin control elmundointer fuego avanza sin control eeuu https lg9iiiomzi informa pscarpe,No
1286802106184327169,24-07-2020,El Comercio,Ecuador,antetokounmpo lebron forma para reinicio nba nurkic reaparece candidato mvp nba jugó amistoso así fue antes reanudación del torneo,Clickbait
1298172476317478912,25-08-2020,El Mundo,España,polémica apuesta méxico una vuelta cole por televisión quedan por despejar muchas dudas como por ejemplo cómo podrán resolver los estudiantes sus dudas siguiendo programa televisión cómo comprobará que realmente están siguiendo los contenidos pablosolmos https jgoqo3vbm2,Clickbait
1303365308179255304,08-09-2020,El País Madrid,España,podemos pide años cárcel para jordi pujol,No
1212682613770653698,02-01-2020,BBC,Inglaterra,los eventos personalidades los que prestar atención 2020,Clickbait
1294301100678549504,14-08-2020,El Mundo,España,popularidad jair bolsonaro bate récord desde que presidente joanroyogual explica por qué,No
1289885331978887169,02-08-2020,El Mundo,España,vacuna del coronavirus desata guerra los hackers por lucasdelacal,No
1307060950839824384,18-09-2020,BBC,Inglaterra,supercepo dólar por qué los últimos gobiernos argentina aplicaron trabas acceso dólares qué nos dice sobre deterioro economía,Clickbait
1156512971272663045,31-07-2019,BBC,Inglaterra,ronaldinho embargan propiedades retienen los pasaportes exfutbolista por impago multas millones,No
1288015759097180160,28-07-2020,El Mundo,España,madrid aprueba hoy más restricciones los aforos hostelería bares copas para frenar los rebrotes covid,No
1269176142822604801,06-06-2020,El Mundo,España,los pueblos más bonitos españa imponen manual comportamiento los turistas ante temor contagios los lospueblosmbe cudillero guadalupe ayllón liérganes piden los turistas que sepan comportarse,No
1299523415594934272,29-08-2020,El Mundo,España,las comunidades lamentan pacto mínimos para qué hace falta ministerio educación coordina,No
1234907247240761350,03-03-2020,El Mundo,España,premio fundacionbbva los inventores comunicación prueba espías por raquelvondiaz,No
1275519642317074443,23-06-2020,El Mundo,España,terremoto méxico temblor magnitud causa menos siete muertos plena pandemia gobernador oaxaca confirma dos muertos,No
1140005698987810816,15-06-2019,BBC,Inglaterra,copa américa brasil 2019 colombia dobla con contundencia argentina mientras perú empata con venezuela copa américa copa américa brasil 2019 perú empata sin goles con venezuela con portero faríñez var como claves para empate,No
1241314653130633216,21-03-2020,El Mundo,España,coronavirus bandera españa ilumina edificio más alto del mundo burj khalifa dubai acto rinde tributo personal sanitario español las proyecciones torre cuestan entre entre 000 100 000 dólares lució rojigualda día hispanidad,No
1273902799819071489,19-06-2020,El Mundo,España,comerciantes del rastro acusan ayuntamiento falta colaboración para reabrir mercadillo https icmq9ztl2e,No
1244248945477345284,29-03-2020,El País Madrid,España,rutte más duro los halcones holanda estado frente varios bloqueos seno casi siempre por cuestiones económicas,No
1289896478375256064,02-08-2020,El País Madrid,España,por qué las mujeres jodidas charlize theron convirtieron última gran estrella hollywood https 60mjexxcix,Clickbait
1281503174843670530,10-07-2020,El País Madrid,España,gobierno casa real abordan futuro juan carlos tras crisis pedro sánchez resucitado este jueves propuesta reformar constitución para eliminar inviolabilidad del jefe del estado https cub2al1aym,No
1268122957336973312,03-06-2020,El Mundo,España,madrid sufrirá trasvase entre del transporte público coche tras crisis covid https aeoxgxgwgc,No
1282365576158093317,12-07-2020,El Mundo,España,raúl garcía gasolina del athletic dos goles raúl garcía levante mantienen athletic vivo pelea por europa https w59tebnry1,No
1303156365087576064,08-09-2020,El Comercio,Ecuador,anderson david salazar años permanece desaparecido desde pasado septiembre 2020 anderson david salazar años está desaparecido desde septiembre del 2020,No
1292165656608153607,08-08-2020,El País Madrid,España,pirlo sustituye sarri despedido por juventus horas después caer champions equipo italiano eliminado por lyon apuesta por excentrocampista que estrena los banquillos informa lafolhaseca,No
1225012508542623745,05-02-2020,El Mundo,España,josé luis cuerda sin subterfugios guionista virginiayr discípula amiga josé luis cuerda recuerda maestro https irfgesyboc,No
1301673134593052674,04-09-2020,El Comercio,Ecuador,andrés arauz dice que ingresarán recursos casación del caso sobornos para que rafael correa mantenga sus aspiraciones electorales https z9qwnnl7jb,No
1245677230421872640,02-04-2020,El Mundo,España,policía municipal descubre bar abierto cañada que escondía una plantación marihuana https ue2bthnqsr,No
1240570700139835392,19-03-2020,El Mundo,España,día aislamiento wuhan cero contagios coronavirus casi tres meses después empiezan volver sus casas los más 000 médicos que desplazaron wuhan epicentro epidemia para aliviar que enero era sistema sanitario colapsado https jg9rccgugy,No
1239543116388085760,16-03-2020,El Mundo,España,los resultados primera vuelta francia cuarentena macron dirigirse nación esta podría suspender segunda vuelta las municipales que anularía primera celebrada ayer con récord abstención https sft8w4ogyh,No
1300977150644957184,02-09-2020,El Comercio,Ecuador,barcelona goleó aucas sigue lucha por ganar primera etapa barcelona recupera campeonato propicia una goleada aucas monumental,No
1283046630476914688,14-07-2020,El País Madrid,España,var decide jibarizar fútbol var transformado fútbol juego donde prevalecen milímetro miligramo frame televisivo jugador convierte muñeco futbolín sin brazos rígido atado por santiago segurola,No
1302250133216784386,05-09-2020,El País Madrid,España,investigadores negacionistas antivacunas vendedores humo quién quién del coronavirus durante estos meses pandemia disparado número grupos anticiencia han aflorado negacionistas del sars cov2 conspiranoicos antivacunas vendedores tratamientos ineficaces peligrosos les ponemos cara,Clickbait
1265209432956456961,26-05-2020,El Mundo,España,armstrong cuenta verdad del maltrato padrastro ciega doctor ferrari,No
1270699411820220416,10-06-2020,El Mundo,España,hay dinero para crispar,No
1057235959035715584,30-10-2018,BBC,Inglaterra,récord klay thompson nba triples minutos fantásticoa marca del jugador golden state warriors,No
1301860061040517121,04-09-2020,El País Madrid,España,lisa campbell primera mujer frente agencia espacial canadiense lisacampbellvac politóloga abogada funcionaria pública tomará mando csa_asc fundada 1989 por porrasferreyra,No
1301490129660329989,03-09-2020,El País Madrid,España,marina mexicana intercepta casi tres toneladas cocaína caribe semar_mx difundido video que aprecia operativo para detener una embarcación con 960 kilogramos cocaína caribe mexicano tres personas han sido detenidas,No
1268129364354441218,03-06-2020,El País Madrid,España,este accesorio pelo hace que llevar mascarilla diario sea mucho más cómodo,Clickbait
1305317359998046209,14-09-2020,BBC,Inglaterra,chernóbil cámara lenta fondo del mar titánica tarea reflotar submarinos soviéticos con material radioactivo del mar barents según estudio hay 000 objetos radiactivos océano ártico entre los que encuentran buques reactores https hbvtcsgdp9,No
1268538200617824256,04-06-2020,El Mundo,España,celaá plantea separar los espacios por edades los colegios para perimetrar posibles brotes covid,No
1186307650239258624,21-10-2019,El Mundo,España,ellas toman sitio museo del prado museodelprado recupera obra dos las grandes pintoras del siglo xvi sofonisba anguissola lavinia fontana que tuvieron primer papel visibilizador mujer arte https plqa9zo0ax,No
1265889274328748033,28-05-2020,El Mundo,España,los radicales mantienen ola sabotajes llaman una movilización nacional país vasco navarra,No
1036892203497541632,04-09-2018,El Mundo,España,viaje 360º bordo del andalus uno los trenes más lujosos del mundo este vídeo inmersivo alta resolución recorremos todos los encantos una las joyas ferroviarias nuestro país andalus,No
1273880778829635589,19-06-2020,El País Madrid,España,koundé sabe español monchi dudó pagar millones girondins por koundé futbolista entonces años con solo temporada media liga francesa convertido uno los mejores elementos del sevilla tercero tabla antes recibir hoy barça,No
1263144327238254592,20-05-2020,El Mundo,España,fernando simón ignoró alertas alemania francia sobre covid una cumbre europea fernando simón ignoró alertas sobre una cumbre europea hay países que advirtieron febrero sobre falta material sanitario gravedad del contagio cuentan miguelgcorral juanmalamet,No
1203374800326012929,07-12-2019,El Mundo,España,columna semanal vdelaserna reflexiones viernes festivo https xglcum2908,No
1298321907331342337,25-08-2020,El Comercio,Ecuador,argentino lionel messi anunció deseo salir del barcelona españa messi comunicado que pone alerta barcelona,No
1255080705668911104,28-04-2020,El País Madrid,España,cómo versión mini del capucines louis vuitton convirtió bolso temporada firma louisvuitton reedita icónico capucines tamaño más pequeño que conquistado celebrities como charlize theron karlie kloss,Clickbait
1166993123211452416,29-08-2019,El Mundo,España,presidenta del jurado arremete contra mostra por programar polanski irá gala,No
1242561476558274563,24-03-2020,El Mundo,España,guardiola messi donan millón euros cristiano financia plazas uci leo messi sido último deportista hacer gesto para detener avance del coronavirus futbolista decidido donar millón euros invertir material sanitario contra covid,No
1196018831204012032,17-11-2019,El Mundo,España,detienen por denuncia falsa hombre que insultó agente vídeo que hizo viral https htktux0ydu,No
1242364708549689345,24-03-2020,El Mundo,España,televisión los seguros los pisos villa cuánto cuesta aplazar los juegos olímpicos tokio televisión los seguros los pisos villa por qué aplazan los juegos olímpicos tokio por javisanchez https rdpysbgb6b,Clickbait
918189473820704769,11-10-2017,El Mundo,España,asador borda brasas con futuro getxo brasas con futuro una crónica culinaria pepe barrena mikelzeberio,No
1184773654892240896,17-10-2019,El Mundo,España,cuatro detenidos por robar las casas futbolistas del atlético real madrid https vscrlt5jvz,No
1235654824344948736,05-03-2020,El Mundo,España,cancela saludo manos antes los partidos para prevenir contagios coronavirus,No
1267909156419362818,02-06-2020,El País Madrid,España,dúbov aprende rápido remonta ruso gana nakamura manga final fuerza que juega este miércoles informa leontxogarcia,No
1298424924365709313,26-08-2020,El País Madrid,España,alondra parra esta orquesta pretende ser una orquesta una orquesta imposible medio del confinamiento alondra parra sumó reto elevar calidad los conciertos digitales con orquesta imposible músicos siete ciudades grabaron danzón número por camimi68 https cl2xhwzpj9,No
1168193241176522753,01-09-2019,El Mundo,España,adiós restaurante chino plaza españa icónico local cierra sus puertas por las obras remodelación plaza https wfuyxoebcx,No
1266263003038715904,29-05-2020,El País Madrid,España,alphonso davies rayo que ilumina bayern fascinante alphonso davies convertido con haaland jugador más sorprendente bundesliga del año peste que surgió futbolísticamente nada diegotorresro traza perfil https dnenq0ka86,No
1296467580530679813,20-08-2020,El Comercio,Ecuador,sistema transporte municipal quito trabajará aforo por disposición del coe nacional más pasajeros transporte público buses interprovinciales,Clickbait
1152515970168176640,20-07-2019,El Mundo,España,extraño pacto entre psoe torrejón velasco https mbbemkwahk,Clickbait
1295712803744030721,18-08-2020,El Comercio,Ecuador,protesta por construcción cementerio para fallecidos por covid polémica por construcción cementerio para fallecidos por sector considerado como uno los pulmones paz,No
1295497282994016257,17-08-2020,El Comercio,Ecuador,con banderas mascarillas argentinos salen las calles manifestarse contra gobierno,No
1236578150659895297,08-03-2020,El País Madrid,España,imágenes que nunca olvidaremos segunda huelga feminista española imágenes que olvidaremos huelga feminista 2019,Clickbait
1295189857724178444,17-08-2020,El Comercio,Ecuador,gobierno ecuatoriano evaluó sus acciones durante los cinco meses emergencia por covid,No
1255753754063917056,30-04-2020,El País Madrid,España,tormenta total sobre psg los deslumbrantes cimientos financieros que han permitido psg asomarse mesa vieja nobleza europea registraron martes una doble sacudida final liga juicio presidente khelaifi informa davidalvarez https wrtyccsp3x,No
1304360011213279232,11-09-2020,BBC,Inglaterra,cómo funciona telescopio pueden ayudar encontrar vida otros planetas dos expertos responden las preguntas sobre astronomía los lectores bbc mundo,Clickbait
1304197856463671296,10-09-2020,BBC,Inglaterra,policía colombia por qué militar civil qué tiene que ver con las demandas las recientes protestas policía colombia tiene carácter militar eso explica parte que está pasando pero como reporta pardodaniel más complejo que eso,Clickbait
